start	end	text
991460	992460	I'm sorry.
992460	993460	I was like, didn't we already say M?
993460	994460	Yeah.
994460	995460	You don't go by M, right?
995460	996460	People call me all kinds of stuff.
996460	997460	Oh, okay.
997460	998460	At my house.
998460	1005460	Probably feeding on sunflowers, which my neighbor grows every year.
1005460	1011460	And it's known, however, from other composites.
1011460	1021460	And this year I got two in my yard after not getting any for a while.
1021460	1026460	Miserulata seems to be more polyphagous.
1026460	1031460	Plus it has a much longer flight season than most of the other Eupathisia.
1031460	1038460	There's a number of early species, some midsummer and maybe some late species.
1038460	1042460	But Miserulata is found throughout the years.
1042460	1054460	There's a very different looking moth that has a similar looking genitalia that's found on the coast.
1054460	1062460	And I think they might be different forms of the same moth, but I don't know that for certain.
1062460	1069460	I don't think that anybody has done DNA scans of these.
1069460	1071460	Which is unfortunate.
1071460	1082460	Ferris had access to the types, but I don't think he had the ability to do DNA analyses.
1082460	1090460	Euzola septentrionalis is similar to a lot of other euzola species.
1090460	1095460	And so there's a possibility that errors have been made here.
1095460	1110460	I got the original identification from Ron Robertson, who was very careful to tell me whether he was certain or uncertain about the identification.
1110460	1114460	So he was fairly confident that these were correct.
1114460	1119460	And just recently, it's really exploded in numbers here in Davis.
1119460	1128460	But I got some that look a little bit strange this year, and I'm halfway through the dissections.
1128460	1133460	And they may turn out to be a different species.
1133460	1135460	Did they arrive here, you think, in Davis?
1135460	1137460	No, I don't think they arrived here.
1137460	1142460	I just, that I first detected them in 2005 and didn't get them.
1142460	1147460	And this could be, this is a late flying species.
1147460	1148460	Oh.
1148460	1157460	So it could be that I just wasn't collecting late enough in the year to detect them.
1157460	1159460	Your data should account for that though, right?
1159460	1162460	Because you're looking at the flight window.
1162460	1163460	Mm-hmm.
1163460	1164460	The common collection window.
1164460	1170460	Yeah, for the common, yeah, this is for, this is for the full data set, but the common collection window would catch that.
1170460	1171460	Okay, good.
1171460	1174460	We're just making sure we have a catch for that in the analysis.
1174460	1175460	Yeah.
1175460	1180460	Yuzoa is a difficult genus, but there was a somewhat recent monograph on it.
1180460	1193460	However, I have sent photographs of specimens that I couldn't identify to the person who wrote the monograph, and he's given me the wrong identifications on them.
1193460	1194460	Jesus Christ.
1194460	1195460	Yes.
1195460	1206460	Same thing happened with a friend who worked on an endemic fly at a hot, a local hot spring.
1206460	1213460	You know, and he sent them to the person who described it for confirmation, and he identified it as something else.
1213460	1218460	And then when he said, well, I thought, and he said, oh, I forgot about that species, so.
1218460	1219460	Mm-hmm.
1219460	1220460	You're just gonna have to never die, John.
1220460	1226460	If you don't work on things all the time, you know, the whoosh, the names come and go.
1226460	1232460	That's why, in a way, it's better to collect from one place all the time than a lot of places once in a while.
1232460	1233460	Yeah.
1233460	1234460	Sounds like it.
1234460	1235460	Okay.
1235460	1239460	I turned the wrong, moving the wrong direction here.
1239460	1240460	Okay.
1240460	1246460	Feltia subterranea is, I think it has a common name.
1246460	1247460	It's a common name.
1247460	1249460	It's a common species.
1249460	1250460	Is it a pest?
1250460	1254460	And many of these, I think it has sometimes a pest.
1254460	1255460	Granulate cutworm.
1255460	1257460	Sounds crusty to me.
1257460	1258460	Yeah.
1258460	1259460	So it's a cutworm.
1259460	1261460	So it's probably, it's a generalist.
1261460	1269460	I think it's sometimes gets in lawns and, but mostly it's a cutworm and it probably is an occasional, but not a major pest.
1269460	1278460	It's variable and some individuals look like other species.
1278460	1294460	But this has a very bright white hindwing and I base my identifications as much on the hindwing color and brightness as the forewing where most of the pattern is.
1294460	1299460	So I think most have been identified correctly.
1299460	1310460	Far more common in Davis than at Cold Canyon, which is the case for most of these pest species of Noctuits.
1310460	1313460	So it's a Noctuit.
1313460	1318460	Philatoma species.
1318460	1327460	Philatoma, like Cayennotes, is a fairly large genus that needs revisions.
1327460	1335460	I don't know if this is one species or more, and I don't know whether it's the same species as the ones I'm calling B or C.
1335460	1347460	A few philatoma that I've collected have been identified, but I don't, I haven't ventured to identify the ones from Davis.
1347460	1357460	I only got a couple of them this year, and I called one species A and one species B, but whether they're different species, I don't know.
1357460	1361460	I've dissected a number to confirm that they're philatoma.
1361460	1376460	Males are easy to identify, but females look like females of morphologically similar species, but, and you need to look at the genitalia to be certain what they are.
1376460	1399460	Fercula cneroides was originally recorded as cneria, and I think all of the species names have been modified to reflect the new thinking on this, the cneroides.
1399460	1402460	Feeds on willows, I believe.
1402460	1409460	So any decline in my yard might be attributable to my cutting the willow tree down in my yard.
1409460	1413460	This one, it's in decline in, um, stubs too. Cnerioides?
1413460	1422460	Yeah, Fercula is the genus cnerioides, and it used to be cneria, c-i-n-e-r-e-a.
1422460	1424460	Yeah, that's not even here.
1424460	1436460	And in that recent monophacicle, um, several subspecies were upgraded to full, were given full species status.
1436460	1439460	Yeah, it looks like it's declining.
1439460	1452460	But, you know, Wagner was a co-author, and he doesn't agree with some of the decisions that were made, and I don't know, uh, whether they were fingerprinted or not.
1452460	1457460	I love the Fercula caterpillars, because they have little tails.
1457460	1458460	Oh!
1458460	1459460	They're so cute.
1459460	1464460	This, it's the natadonids, and natadonids are known as prominents.
1464460	1468460	And that's because the larvae tend to be prominent.
1468460	1469460	Cool.
1469460	1471460	I always wondered why they were called that.
1471460	1472460	Yeah.
1472460	1476460	They refer to the larvae that way, I mean, usually, but I've seen it.
1476460	1477460	Yeah.
1477460	1481460	So, that's one that's in decline both in Davis and in stebs, it looks like.
1481460	1483460	Well, it could be, yeah.
1483460	1502460	Yeah, you know, the fires, the fires are more damaging to trees and shrubs than they were to, uh, you know, the annuals and the, some of the perennials endure fire, you know, they stump shoot and they come back.
1502460	1509460	So, whatever, the willows at Cold Canyon are in the stream bed, mostly.
1509460	1511460	So, those were protected from fire pretty well.
1511460	1513460	So, those would have been preserved, yeah.
1513460	1530460	But, I, I have a sense that large moths, in general, go through longer population cycles of, um, decline and increase than do smaller moths.
1530460	1538460	But, maybe that's just because I've, you know, they're, they're easier to collect and see.
1538460	1539460	Have aander.
1539460	1540460	Yeah.
1540460	1545880	That's because it's within a few years like dozens of them are good at school, I solve it for-
1545880	1546880	That's great.
1546880	1548880	Right.
1548880	1550880	So, there's one for me to tell theassio where, you know.
1550880	1552880	You don't know how much of again this disease.
1552880	1553960	Surely not something that has failedcho.
1553960	1557880	I, uh, go through this as well.
1557880	1560880	Having這個 solve the problem begins.
1560880	1564460	Urine, probably, obviously, were your decision.
1564580	1565880	Do you?
