start	end	text
925920	929160	All these surveys were a learn-it-should-go type of thing for me.
929160	939320	So, Ephesiodes erythrella is not the false raisin moth, as you wrote down here,
939400	943100	but it's in the same genus as the false raisin moth.
945040	945420	Okay.
945900	948720	The false raisin moth is the next one, Gilda Centella.
948720	948960	Okay.
949960	956300	And erythrella is a darker moth with some brick red coloration on it.
956300	967220	And it shows up in modest numbers some years and not at all in other years.
967640	969160	So I think this is real.
969940	978080	It's one that, once I realized that the ones that had this brick red coloration and were darker would not Gilda Centella,
978080	983240	I was able to record accurately from then on.
983560	990940	And I determined that fairly early in the survey, and I did some dissections and made slides,
991020	998820	which you need to do to see the subtle differences in genitalia and confirm that we have both species.
998820	1010820	But Gilda Centella is the most common moth in Davis and one of the most common small moths at Coltenham as well.
1010820	1022820	This is one, I think I told you this story before, that sometimes I've had individuals in my relaxer
1022820	1027940	where I put things before I spread them, and they lay eggs even though they're dead.
1027940	1029140	Dead? That's crazy.
1029260	1032260	And then those caterpillars get out and eat the other moths.
1032260	1042200	So I think these species of erythrella are kind of scavengers and opportunistic feeders.
1043200	1046600	Detritus scavengers, stored product foods.
1047420	1057760	So occasional pests, but they're not as serious as things like Indian meal moth and the other pantry moths.
1057760	1060320	There's Epinodia emarginana.
1062640	1065400	There's several species of epinodia here.
1066040	1067600	Emarginana feeds on oaks.
1068440	1077020	And it's recognizable because the edges of the wigs, extreme edge of the wigs,
1078100	1082100	the apical edge of the wigs, have an indentation.
1082360	1083280	They're emarginate.
1084340	1086020	That's where the name comes from.
1086020	1094520	But there's another species on mountain mahogany, Cercocarpus, that also has that notch.
1096020	1105580	And Cercocarpus is kind of up on, mostly up on the west-facing slope.
1105580	1112020	So, I did collect some larvae on Cercocarpus and reared them.
1112140	1118660	But the problem is, sometimes they spin down from oaks and pupate on other things.
1119080	1123980	But Powell confirmed that I do have the species from Cercocarpus as well.
1124340	1127820	I think it's Cercocarpana, strangely enough.
1127820	1138880	And marginana is, it seems to emerge in late spring, early summer.
1139120	1142200	That's when you get really fresh-looking individuals.
1142200	1148400	But you get adults year-round, including, you know, I found them in my house on New Year's Day one time.
1148760	1149120	You know what?
1149120	1160320	So, they overwinter as adults and then lay their eggs in just before the new flush of leaves on live oaks, especially.
1160320	1163640	Are they, um, miners?
1164320	1164680	Pardon me?
1164740	1165420	Are they miners?
1165500	1166380	No, they're leaf.
1166960	1167640	Tortrissas.
1167900	1168360	Leaf rollers.
1169160	1171060	Most tortrissas are leaf rollers.
1171240	1172900	But this is in the oaks rutines.
1173320	1182560	And oaks rutines tend to have more internal feeders than do the tortricines, the other, one of the other sub-famines.
1182880	1183220	Okay.
